District Enrollment 01/29/21,Approx. District On-Campus Enrollment 01/29/21,Cumulative Student Cases 08/01/21,Cumulative Staff Cases 08/01/21,% District On-Campus 01/29/21,% Students with COVID 08/01/21,Cumulative Student Cases 07/25/21,Cumulative Staff Cases 07/25/21,% Students with COVID 07/25/21,Cumulative Student Cases 07/18/21,Cumulative Staff Cases 07/18/21,% Students with COVID 07/18/21,Cumulative Student Cases 07/11/21,Cumulative Staff Cases 07/11/21,% Students with COVID 07/11/21,Cumulative Student Cases 07/04/21,Cumulative Staff Cases 07/04/21,% Students with COVID 07/04/21,Cumulative Student Cases 06/27/21,Cumulative Staff Cases 06/27/21,% Students with COVID 06/27/21,Cumulative Student Cases 06/20/21,Cumulative Staff Cases 06/20/21,% Students with COVID 06/20/21,Cumulative Student Cases 06/13/21,Cumulative Staff Cases 06/13/21,% Students with COVID 06/13/21,Cumulative Student Cases 06/06/21,Cumulative Staff Cases 06/06/21,% Students with COVID 06/06/21,Cumulative Student Cases 05/30/21,Cumulative Staff Cases 05/30/21,% Students with COVID 05/30/21,Cumulative Student Cases 05/23/21,Cumulative Staff Cases 05/23/21,% Students with COVID 05/23/21,Cumulative Student Cases 05/16/21,Cumulative Staff Cases 05/16/21,% Students with COVID 05/16/21,Cumulative Student Cases 05/09/21,Cumulative Staff Cases 05/09/21,% Students with COVID 05/09/21,Cumulative Student Cases 05/02/21,Cumulative Staff Cases 05/02/21,% Students with COVID 05/02/21,Cumulative Student Cases 04/25/21,Cumulative Staff Cases 04/25/21,% Students with COVID 04/25/21,Cumulative Student Cases 04/18/21,Cumulative Staff Cases 04/18/21,% Students with COVID 04/18/21,Cumulative Student Cases 04/11/21,Cumulative Staff Cases 04/11/21,% Students with COVID 04/11/21,Cumulative Student Cases 04/04/21,Cumulative Staff Cases 04/04/21,% Students with COVID 04/04/21,Cumulative Student Cases 03/28/21,Cumulative Staff Cases 03/28/21,% Students with COVID 03/28/21,Cumulative Student Cases 03/21/21,Cumulative Staff Cases 03/21/21,% Students with COVID 03/21/21,Cumulative Student Cases 03/14/21,Cumulative Staff Cases 03/14/21,% Students with COVID 03/14/21,Cumulative Student Cases 03/07/21,Cumulative Staff Cases 03/07/21,% Students with COVID 03/07/21,Cumulative Student Cases 02/28/21,Cumulative Staff Cases 02/28/21,% Students with COVID 02/28/21,District Enrollment 10/30/20,Approx. District On-Campus Enrollment 10/30/20,Cumulative Student Cases 02/21/21,Cumulative Staff Cases 02/21/21,% District On-Campus 10/30/20,% Students with COVID 02/21/21,Cumulative Student Cases 02/14/21,Cumulative Staff Cases 02/14/21,% Students with COVID 02/14/21,Cumulative Student Cases 02/07/21,Cumulative Staff Cases 02/07/21,% Students with COVID 02/07/21,Cumulative Student Cases 01/31/21,Cumulative Staff Cases 01/31/21,% Students with COVID 01/31/21,Cumulative Student Cases 01/24/21,Cumulative Staff Cases 01/24/21,% Students with COVID 01/24/21,Cumulative Student Cases 01/17/21,Cumulative Staff Cases 01/17/21,% Students with COVID 01/17/21,Cumulative Student Cases 01/10/21,Cumulative Staff Cases 01/10/21,% Students with COVID 01/10/21,Cumulative Student Cases 01/03/21,Cumulative Staff Cases 01/03/21,% Students with COVID 01/03/21,Cumulative Student Cases 12/27/20,Cumulative Staff Cases 12/27/20,% Students with COVID 12/27/20,Cumulative Student Cases 12/20/20,Cumulative Staff Cases 12/20/20,% Students with COVID 12/20/20,Cumulative Student Cases 12/13/20,Cumulative Staff Cases 12/13/20,% Students with COVID 12/13/20,Cumulative Student Cases 12/06/20,Cumulative Staff Cases 12/06/20,% Students with COVID 12/06/20,Cumulative Student Cases 11/29/20,Cumulative Staff Cases 11/29/20,% Students with COVID 11/29/20,Cumulative Student Cases 11/22/20,Cumulative Staff Cases 11/22/20,% Students with COVID 11/22/20,Cumulative Staff Cases 11/15/20,Cumulative Student Cases 11/15/20,% Students with COVID 11/15/20,District Enrollment 09/28/20,Approx. District On-Campus Enrollment 09/28/20,Cumulative Staff Cases 11/08/20,% District On-Campus 09/28/20,Cumulative Student Cases 11/08/20,% Students with COVID 11/08/20,Cumulative Staff Cases 11/01/20,Cumulative Student Cases 11/01/20,% Students with COVID 11/01/20,Cumulative Staff Cases 10/25/20,Cumulative Student Cases 10/25/20,% Students with COVID 10/25/20,Cumulative Staff Cases 10/18/20,Cumulative Student Cases 10/18/20,% Students with COVID 10/18/20,Cumulative Staff Cases 10/11/20,Cumulative Student Cases 10/11/20,% Students with COVID 10/11/20,District Enrollment First Week,Approx. District On-Campus Enrollment First Week,Cumulative Staff Cases 10/04/20,% District On-Campus First Week,Cumulative Student Cases 10/04/20,% Students with COVID 10/04/20,Cumulative Staff Cases 09/27/20,Cumulative Student Cases 09/27/20,% Students with COVID 09/27/20,District #
7297.0,6691.0,403.0,204.0,0.916952172125531,0.055228175962724405,402.0,203.0,0.055091133342469505,402.0,203.0,0.055091133342469505,401.0,203.0,0.05495409072221461,401.0,203.0,0.05495409072221461,401.0,203.0,0.05495409072221461,401.0,203.0,0.05495409072221461,401.0,203.0,0.05495409072221461,400.0,203.0,0.05481704810195971,400.0,203.0,0.05481704810195971,400.0,203.0,0.05481704810195971,400.0,202.0,0.05481704810195971,399.0,202.0,0.05468000548170481,398.0,202.0,0.05454296286144991,393.0,201.0,0.05385774976017541,386.0,201.0,0.05289845141839112,376.0,200.0,0.05152802521584213,369.0,199.0,0.050568726874057834,367.0,196.0,0.050294641633548035,346.0,183.0,0.04741674660819515,340.0,182.0,0.04659449088666575,340.0,180.0,0.04659449088666575,332.0,179.0,0.04549814992462656,7467.0,6179.0,318.0,168.0,0.8275077005490826,0.04258738449176376,318.0,168.0,0.04258738449176376,297.0,164.0,0.03977501004419445,278.0,156.0,0.037230480782107944,255.0,142.0,0.034150261149055845,227.0,134.0,0.03040042855229677,205.0,127.0,0.02745413151198607,146.0,83.0,0.01955269854024374,146.0,83.0,0.01955269854024374,146.0,83.0,0.01955269854024374,146.0,83.0,0.01955269854024374,112.0,69.0,0.014999330387036294,84.0,41.0,0.01124949779027722,72.0,29.0,0.009642426677380474,29.0,72.0,0.009642426677380474,7386.0,5612.0,26.0,0.75981586785811,59.0,0.007988085567289466,18.0,47.0,0.00636339019767127,14.0,44.0,0.005957216355266721,11.0,38.0,0.005144868670457623,10.0,28.0,0.0037909558624424585,7242.0,5211.0,9.0,0.7195526097763049,23.0,0.0031759182546257938,8.0,17.0,0.002347417840375587,003903
1569.0,1498.0,19.0,26.0,0.9547482472912683,0.012109623964308477,19.0,26.0,0.012109623964308477,19.0,26.0,0.012109623964308477,19.0,26.0,0.012109623964308477,19.0,26.0,0.012109623964308477,19.0,26.0,0.012109623964308477,19.0,26.0,0.012109623964308477,19.0,26.0,0.012109623964308477,19.0,26.0,0.012109623964308477,19.0,26.0,0.012109623964308477,19.0,26.0,0.012109623964308477,19.0,26.0,0.012109623964308477,19.0,25.0,0.012109623964308477,19.0,25.0,0.012109623964308477,19.0,25.0,0.012109623964308477,18.0,24.0,0.011472275334608031,18.0,23.0,0.011472275334608031,3.0,22.0,0.0019120458891013384,3.0,22.0,0.0019120458891013384,3.0,22.0,0.0019120458891013384,3.0,22.0,0.0019120458891013384,3.0,22.0,0.0019120458891013384,3.0,22.0,0.0019120458891013384,1573.0,1556.0,3.0,22.0,0.989192625556262,0.0019071837253655435,3.0,22.0,0.0019071837253655435,3.0,22.0,0.0019071837253655435,3.0,21.0,0.0019071837253655435,3.0,20.0,0.0019071837253655435,10.0,19.0,0.006357279084551812,3.0,17.0,0.0019071837253655435,9.0,17.0,0.00572155117609663,9.0,15.0,0.00572155117609663,9.0,15.0,0.00572155117609663,7.0,13.0,0.004450095359186269,5.0,9.0,0.003178639542275906,5.0,7.0,0.003178639542275906,5.0,6.0,0.003178639542275906,4.0,5.0,0.003178639542275906,1571.0,1420.0,4.0,0.9038828771483132,5.0,0.003182686187141948,2.0,5.0,0.003182686187141948,2.0,4.0,0.002546148949713558,2.0,3.0,0.0019096117122851686,2.0,3.0,0.0019096117122851686,1556.0,1366.0,2.0,0.877892030848329,3.0,0.0019280205655526992,1.0,3.0,0.0019280205655526992,003904
1698.0,1551.0,91.0,36.0,0.9134275618374559,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,91.0,36.0,0.0535924617196702,1675.0,1524.0,87.0,35.0,0.9098507462686567,0.051940298507462686,87.0,35.0,0.051940298507462686,87.0,35.0,0.051940298507462686,87.0,35.0,0.051940298507462686,77.0,30.0,0.04597014925373134,57.0,22.0,0.03402985074626866,57.0,22.0,0.03402985074626866,57.0,22.0,0.03402985074626866,57.0,22.0,0.03402985074626866,57.0,22.0,0.03402985074626866,47.0,19.0,0.028059701492537312,47.0,19.0,0.028059701492537312,25.0,10.0,0.014925373134328358,15.0,8.0,0.008955223880597015,8.0,15.0,0.008955223880597015,1872.0,1478.0,4.0,0.7895299145299145,8.0,0.004273504273504274,2.0,8.0,0.004273504273504274,1.0,7.0,0.0037393162393162395,1.0,6.0,0.003205128205128205,1.0,6.0,0.003205128205128205,1678.0,1208.0,1.0,0.7199046483909416,6.0,0.003575685339690107,1.0,5.0,0.0029797377830750892,003905
308.0,299.0,3.0,3.0,0.9707792207792207,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,3.0,3.0,0.00974025974025974,305.0,299.0,3.0,3.0,0.980327868852459,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,3.0,0.009836065573770493,3.0,4.0,0.013114754098360656,302.0,266.0,3.0,0.8807947019867549,4.0,0.013245033112582781,3.0,3.0,0.009933774834437087,2.0,2.0,0.006622516556291391,2.0,2.0,0.006622516556291391,2.0,2.0,0.006622516556291391,308.0,262.0,1.0,0.8506493506493507,2.0,0.006493506493506494,1.0,2.0,0.006493506493506494,003906
1442.0,1293.0,3.0,14.0,0.8966712898751734,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,14.0,0.0020804438280166435,3.0,12.0,0.0020804438280166435,3.0,12.0,0.0020804438280166435,3.0,12.0,0.0020804438280166435,3.0,12.0,0.0020804438280166435,1443.0,1322.0,3.0,12.0,0.9161469161469161,0.002079002079002079,3.0,12.0,0.002079002079002079,3.0,10.0,0.002079002079002079,3.0,10.0,0.002079002079002079,3.0,10.0,0.002079002079002079,3.0,10.0,0.002079002079002079,3.0,10.0,0.002079002079002079,3.0,10.0,0.002079002079002079,3.0,10.0,0.002079002079002079,3.0,10.0,0.002079002079002079,3.0,10.0,0.002079002079002079,3.0,8.0,0.002079002079002079,3.0,8.0,0.002079002079002079,3.0,7.0,0.002079002079002079,5.0,4.0,0.002772002772002772,1439.0,1203.0,5.0,0.8359972202918694,4.0,0.002779708130646282,5.0,4.0,0.002779708130646282,5.0,4.0,0.002779708130646282,4.0,4.0,0.002779708130646282,4.0,3.0,0.0020847810979847115,1361.0,1321.0,4.0,0.97060984570169,3.0,0.002204261572373255,4.0,3.0,0.002204261572373255,003907
2989.0,2499.0,90.0,25.0,0.8360655737704918,0.03011040481766477,89.0,24.0,0.02977584476413516,89.0,24.0,0.02977584476413516,89.0,24.0,0.02977584476413516,89.0,24.0,0.02977584476413516,89.0,24.0,0.02977584476413516,89.0,24.0,0.02977584476413516,89.0,24.0,0.02977584476413516,89.0,24.0,0.02977584476413516,89.0,24.0,0.02977584476413516,89.0,24.0,0.02977584476413516,88.0,24.0,0.029441284710605555,87.0,24.0,0.029106724657075946,87.0,24.0,0.029106724657075946,87.0,24.0,0.029106724657075946,79.0,24.0,0.026430244228839078,79.0,24.0,0.026430244228839078,68.0,23.0,0.022750083640013383,68.0,23.0,0.022750083640013383,61.0,22.0,0.02040816326530612,59.0,18.0,0.019739043158246906,59.0,18.0,0.019739043158246906,59.0,18.0,0.019739043158246906,3010.0,2273.0,59.0,17.0,0.7551495016611296,0.019601328903654486,57.0,17.0,0.01893687707641196,51.0,16.0,0.016943521594684385,51.0,16.0,0.016943521594684385,37.0,14.0,0.01229235880398671,3.0,10.0,0.0009966777408637873,3.0,10.0,0.0009966777408637873,29.0,9.0,0.009634551495016611,28.0,9.0,0.009302325581395349,26.0,5.0,0.008637873754152824,22.0,2.0,0.007308970099667774,22.0,2.0,0.007308970099667774,3.0,1.0,0.0009966777408637873,3.0,1.0,0.0009966777408637873,1.0,11.0,0.003654485049833887,2994.0,1746.0,1.0,0.5831663326653307,11.0,0.003674014696058784,1.0,8.0,0.0026720106880427524,0.0,7.0,0.002338009352037408,0.0,7.0,0.002338009352037408,0.0,7.0,0.002338009352037408,2970.0,1795.0,0.0,0.6043771043771043,7.0,0.0023569023569023568,0.0,6.0,0.00202020202020202,004901
502.0,493.0,12.0,4.0,0.9820717131474104,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,502.0,488.0,12.0,4.0,0.9721115537848606,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,3.0,4.0,0.00597609561752988,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,12.0,4.0,0.02390438247011952,3.0,3.0,0.00597609561752988,3.0,3.0,0.00597609561752988,3.0,3.0,0.00597609561752988,2.0,2.0,0.00398406374501992,512.0,477.0,2.0,0.931640625,2.0,0.00390625,2.0,1.0,0.001953125,2.0,1.0,0.001953125,2.0,1.0,0.001953125,,,,504.0,461.0,,0.9146825396825397,,,,,,005901
1064.0,1046.0,30.0,11.0,0.9830827067669173,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,30.0,11.0,0.02819548872180451,1042.0,978.0,3.0,11.0,0.9385796545105566,0.0028790786948176585,3.0,11.0,0.0028790786948176585,3.0,11.0,0.0028790786948176585,3.0,11.0,0.0028790786948176585,3.0,11.0,0.0028790786948176585,3.0,10.0,0.0028790786948176585,3.0,10.0,0.0028790786948176585,3.0,10.0,0.0028790786948176585,3.0,10.0,0.0028790786948176585,3.0,10.0,0.0028790786948176585,3.0,10.0,0.0028790786948176585,3.0,8.0,0.0028790786948176585,3.0,7.0,0.0028790786948176585,3.0,7.0,0.0028790786948176585,7.0,12.0,0.011516314779270634,1044.0,994.0,5.0,0.9521072796934866,10.0,0.009578544061302681,5.0,10.0,0.009578544061302681,4.0,9.0,0.008620689655172414,4.0,8.0,0.007662835249042145,3.0,5.0,0.004789272030651341,1068.0,1028.0,2.0,0.9625468164794008,1.0,0.0009363295880149813,1.0,1.0,0.0009363295880149813,005902
438.0,424.0,8.0,9.0,0.9680365296803652,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,8.0,9.0,0.0182648401826484,434.0,422.0,8.0,9.0,0.9723502304147466,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,8.0,9.0,0.018433179723502304,9.0,8.0,0.018433179723502304,416.0,404.0,9.0,0.9711538461538461,8.0,0.019230769230769232,9.0,8.0,0.019230769230769232,9.0,8.0,0.019230769230769232,9.0,8.0,0.019230769230769232,9.0,8.0,0.019230769230769232,433.0,417.0,9.0,0.9630484988452656,8.0,0.018475750577367205,9.0,8.0,0.018475750577367205,005904
301.0,299.0,22.0,9.0,0.9933554817275747,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,22.0,9.0,0.07308970099667775,316.0,269.0,22.0,9.0,0.8512658227848101,0.06962025316455696,22.0,9.0,0.06962025316455696,22.0,9.0,0.06962025316455696,22.0,9.0,0.06962025316455696,22.0,9.0,0.06962025316455696,22.0,9.0,0.06962025316455696,22.0,9.0,0.06962025316455696,22.0,9.0,0.06962025316455696,22.0,9.0,0.06962025316455696,22.0,9.0,0.06962025316455696,22.0,9.0,0.06962025316455696,16.0,8.0,0.05063291139240506,13.0,8.0,0.04113924050632911,3.0,6.0,0.00949367088607595,4.0,2.0,0.006329113924050633,318.0,308.0,4.0,0.9685534591194969,2.0,0.006289308176100629,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,,,,312.0,306.0,,0.9807692307692307,,,,,,006902
419.0,399.0,3.0,8.0,0.9522673031026253,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,3.0,8.0,0.007159904534606206,412.0,350.0,3.0,8.0,0.8495145631067961,0.007281553398058253,3.0,8.0,0.007281553398058253,3.0,7.0,0.007281553398058253,3.0,7.0,0.007281553398058253,3.0,6.0,0.007281553398058253,3.0,6.0,0.007281553398058253,3.0,2.0,0.007281553398058253,3.0,2.0,0.007281553398058253,3.0,2.0,0.007281553398058253,3.0,2.0,0.007281553398058253,3.0,2.0,0.007281553398058253,3.0,1.0,0.007281553398058253,3.0,0.0,0.007281553398058253,3.0,0.0,0.007281553398058253,0.0,5.0,0.012135922330097087,413.0,317.0,,0.7675544794188862,,,,,,,,,,,,,,,416.0,242.0,,0.5817307692307693,,,,,,007901
1517.0,1266.0,68.0,29.0,0.8345418589321029,0.04482531311799604,68.0,29.0,0.04482531311799604,68.0,29.0,0.04482531311799604,68.0,29.0,0.04482531311799604,68.0,29.0,0.04482531311799604,68.0,29.0,0.04482531311799604,68.0,29.0,0.04482531311799604,68.0,29.0,0.04482531311799604,68.0,29.0,0.04482531311799604,68.0,29.0,0.04482531311799604,68.0,29.0,0.04482531311799604,64.0,29.0,0.04218852999340804,64.0,29.0,0.04218852999340804,64.0,29.0,0.04218852999340804,64.0,29.0,0.04218852999340804,64.0,29.0,0.04218852999340804,64.0,29.0,0.04218852999340804,64.0,29.0,0.04218852999340804,64.0,29.0,0.04218852999340804,64.0,29.0,0.04218852999340804,64.0,27.0,0.04218852999340804,63.0,26.0,0.04152933421226104,63.0,26.0,0.04152933421226104,1562.0,1326.0,63.0,26.0,0.8489116517285531,0.04033290653008963,56.0,22.0,0.03585147247119078,56.0,22.0,0.03585147247119078,52.0,21.0,0.03329065300896287,34.0,14.0,0.02176696542893726,34.0,14.0,0.02176696542893726,34.0,14.0,0.02176696542893726,21.0,13.0,0.013444302176696543,21.0,12.0,0.013444302176696543,19.0,8.0,0.012163892445582587,19.0,8.0,0.012163892445582587,3.0,7.0,0.0019206145966709346,3.0,3.0,0.0019206145966709346,3.0,3.0,0.0019206145966709346,3.0,7.0,0.004481434058898848,1554.0,1238.0,2.0,0.7966537966537967,6.0,0.003861003861003861,2.0,5.0,0.0032175032175032173,2.0,5.0,0.0032175032175032173,1.0,5.0,0.0032175032175032173,1.0,4.0,0.002574002574002574,1539.0,930.0,1.0,0.6042884990253411,4.0,0.002599090318388564,1.0,4.0,0.002599090318388564,007902
1689.0,1372.0,85.0,26.0,0.8123149792776792,0.05032563647128478,85.0,26.0,0.05032563647128478,85.0,24.0,0.05032563647128478,85.0,24.0,0.05032563647128478,85.0,24.0,0.05032563647128478,85.0,24.0,0.05032563647128478,85.0,24.0,0.05032563647128478,85.0,24.0,0.05032563647128478,85.0,24.0,0.05032563647128478,83.0,23.0,0.04914150384843102,83.0,23.0,0.04914150384843102,83.0,23.0,0.04914150384843102,83.0,23.0,0.04914150384843102,83.0,23.0,0.04914150384843102,83.0,23.0,0.04914150384843102,83.0,23.0,0.04914150384843102,83.0,23.0,0.04914150384843102,83.0,23.0,0.04914150384843102,83.0,23.0,0.04914150384843102,83.0,23.0,0.04914150384843102,82.0,23.0,0.04854943753700414,82.0,22.0,0.04854943753700414,82.0,22.0,0.04854943753700414,1766.0,1191.0,79.0,22.0,0.67440543601359,0.04473386183465459,70.0,21.0,0.039637599093997736,69.0,21.0,0.039071347678369193,63.0,21.0,0.03567383918459796,61.0,20.0,0.03454133635334088,3.0,18.0,0.0016987542468856172,3.0,18.0,0.0016987542468856172,46.0,15.0,0.026047565118912798,46.0,15.0,0.026047565118912798,43.0,14.0,0.02434881087202718,43.0,14.0,0.02434881087202718,32.0,13.0,0.01812004530011325,19.0,11.0,0.010758776896942242,15.0,6.0,0.008493771234428085,6.0,15.0,0.008493771234428085,1728.0,999.0,3.0,0.578125,13.0,0.007523148148148148,1.0,13.0,0.007523148148148148,0.0,12.0,0.006944444444444444,0.0,10.0,0.005787037037037037,0.0,6.0,0.003472222222222222,1620.0,90.0,0.0,0.05555555555555555,2.0,0.0012345679012345679,0.0,2.0,0.0012345679012345679,007904
